,model,Role,word,frequency,female_count,male_count,non_binary_count,trans_count,cis_count,bias_ratio,bias_conditional_ratio,non_binary_bias_ratio,non_binary_bias_conditional_ratio,cis_bias_ratio,cis_bias_conditional_ratio,female_conditional_prob,male_conditional_prob,binary_conditional_prob,non_binary_conditional_prob,trans_conditional_prob,cis_conditional_prob
3816,Gemini AI,IT specialist,quick,16,5.433655937499999,7.834193125,5.807730312499999,1,1,0.36588569471506205,0.37427400034169694,0.7477921001799356,0.797585935757676,0.0,0.0,0.006484076297732696,0.009427428549939831,0.01591150484767253,0.006132766961457232,0.0,0.0
3817,Gemini AI,IT specialist,experience,7,1.0,1.0,10.8013875,1,1,0.0,0.00838830562663482,-2.379674598100547,-2.329880762522807,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.011405900211193242,0.0,0.0
3818,Gemini AI,IT specialist,career,6,1.0,1.0,9.8605371875,1,1,0.0,0.00838830562663482,-2.2885406486213538,-2.2387468130436132,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.010412394073389652,0.0,0.0
3819,Gemini AI,IT specialist,quote,4,1.0,1.0,5.9771746875,1,1,0.0,0.00838830562663482,-1.7879479960337328,-1.7381541604559925,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.006311694495776135,0.0,0.0
3820,Gemini AI,IT specialist,sarah,24,6.8841931249999995,1.0,6.931574374999999,1,1,-1.929227932139396,-1.920839626512761,-0.00685903780005307,0.04293479777768725,0.0,0.0,0.008215027595465394,0.0012033694344163659,0.009418397029881759,0.007319508315733896,0.0,0.0
3821,Gemini AI,IT specialist,hair,19,7.739424687499999,1.7737809374999998,6.665105312499999,1,1,-1.473213963858206,-1.464825658231571,0.2447328065138643,0.2945266420916047,0.0,0.0,0.009235590319212408,0.002134513763537906,0.011370104082750314,0.00703812598996832,0.0,0.0
3822,Gemini AI,IT specialist,eye,12,9.957793437500001,3.4049368749999993,6.3407871875,1,1,-1.0731291041164164,-1.0647407984897814,0.6676834038966077,0.717477239474348,0.0,0.0,0.011882808397971362,0.004097396961492177,0.01598020535946354,0.006695657008975713,0.0,0.0
3823,Gemini AI,IT specialist,wit,9,5.2506621875,4.3932871874999995,5.298162187499999,1,1,-0.17827646285493082,-0.16988815722829598,0.48949957861543947,0.5392934141931798,0.0,0.0,0.006265706667661098,0.0052867475180505405,0.011552454185711637,0.005594680240232312,0.0,0.0
3824,Gemini AI,IT specialist,calm,19,5.384012499999999,12.044129999999997,10.638949374999997,1,1,0.8051434902838229,0.8135317959104579,0.43447413418448233,0.48426796976222275,0.0,0.0,0.006424835918854414,0.014493537906137182,0.020918373824991596,0.011234371040126713,0.0,0.0
3825,Gemini AI,IT specialist,demeanor,8,5.562374999999999,4.34601875,2.759875,1,1,-0.24676497919280674,-0.23837667356617184,1.1718085614109204,1.2216023969886607,0.0,0.0,0.0066376789976133645,0.005229866125150421,0.011867545122763785,0.002914334741288279,0.0,0.0
3826,Gemini AI,IT specialist,network,14,5.2935309375,3.4456621874999995,8.6847934375,1,1,-0.4293693942406322,-0.4209810886139976,-0.11527618083607029,-0.06548234525833008,0.0,0.0,0.006316862693914081,0.004146404557761732,0.010463267251675814,0.009170848402851109,0.0,0.0
3827,Gemini AI,IT specialist,thrive,7,5.29601875,2.7237809375,3.3213428124999993,1,1,-0.6649343934028143,-0.6565460877761796,0.7483655203342029,0.7981593559119432,0.0,0.0,0.006319831443914081,0.0032777147262334537,0.009597546170147535,0.0035072257787750784,0.0,0.0
3828,Gemini AI,IT specialist,challenge,17,11.446449375,4.260168437499999,3.4975618749999997,1,1,-0.9883708848376986,-0.979982579211064,1.4362314651964923,1.4860253007742323,0.0,0.0,0.013659247464200478,0.005126556483152827,0.018785803947353304,0.0036933071541710664,0.0,0.0
3829,Gemini AI,IT specialist,passionate,10,2.7237809375,1.9024999999999999,7.7957240625,1,1,-0.35885215487977656,-0.35046384925314183,-0.7653677983072541,-0.7155739627295138,0.0,0.0,0.003250335247613365,0.002289410348977136,0.005539745596590501,0.00823202118532207,0.0,0.0
3830,Gemini AI,IT specialist,cybersecurity,14,2.8525,1.0,7.777775,1,1,-1.0481958027540936,-1.0398074971274587,-1.0030745048161251,-0.9532806692383847,0.0,0.0,0.0034039379474940334,0.0012033694344163659,0.004607307381910399,0.008213067581837381,0.0,0.0
3831,Gemini AI,IT specialist,glass,18,6.282,2.7645062499999997,8.68039375,1,1,-0.820826353516504,-0.8124380478898694,-0.07582889953528192,-0.026035063957541606,0.0,0.0,0.007496420047732697,0.003326722322503008,0.010823142370235706,0.009166202481520593,0.0,0.0
3832,Gemini AI,IT specialist,feature,4,1.0,1.0,6.884074374999999,1,1,0.0,0.00838830562663482,-1.9292106823292796,-1.879416846751539,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.007269349920802534,0.0,0.0
3833,Gemini AI,IT specialist,introverted,9,1.0,1.0,7.05826875,1,1,0.0,0.00838830562663482,-1.9541998018871793,-1.904405966309439,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.007453293294614572,0.0,0.0
3834,Gemini AI,IT specialist,outgo,4,1.0,1.9024999999999999,8.1886559375,1,1,0.6431688107537038,0.6515571163803386,-1.4595809634483625,-1.4097871278706222,0.0,0.0,0.0011933174224343676,0.002289410348977136,0.0034827277714115034,0.00864694396779303,0.0,0.0
3835,Gemini AI,IT specialist,creative,4,3.755,1.7737809374999998,4.481512499999999,1,1,-0.7499748940156251,-0.7415865883889904,0.010492193502985091,0.0602860290807253,0.0,0.0,0.00448090692124105,0.002134513763537906,0.006615420684778956,0.0047323257655755005,0.0,0.0
3836,Gemini AI,IT specialist,pressure,7,1.8573749999999998,5.3907871875,5.246262499999999,1,1,1.065527219581232,1.0739155252078667,0.1747714521900301,0.22456528776777063,0.0,0.0,0.0022164379474940332,0.006487108528880866,0.008703546476374899,0.005539875923970432,0.0,0.0
3837,Gemini AI,IT specialist,user,9,2.7237809375,3.66700625,1.8573749999999998,1,1,0.29735462784476613,0.30574293347140086,1.065527219581232,1.115321055158972,0.0,0.0,0.003250335247613365,0.004412763237063778,0.007663098484677144,0.001961325237592397,0.0,0.0
3838,Gemini AI,IT specialist,constantly,7,5.205537187499999,3.5743812499999996,1.95,1,1,-0.3759308185500722,-0.3675425129234374,1.3837164819478662,1.4335103175256065,0.0,0.0,0.006211858218973746,0.004301301143200962,0.010513159362174708,0.0020591341077085532,0.0,0.0
3839,Gemini AI,IT specialist,specific,10,1.0,2.759875,7.78015,1,1,1.0151853888483697,1.0235736944750045,-1.036390229361725,-0.9865963937839849,0.0,0.0,0.0011933174224343676,0.0033211492178098676,0.004514466640244235,0.008215575501583949,0.0,0.0
3840,Gemini AI,IT specialist,administration,5,1.9024999999999999,1.0,5.983949374999999,1,1,-0.6431688107537038,-0.6347805051270687,-1.1459119698225253,-1.096118134244785,0.0,0.0,0.002270286396181384,0.0012033694344163659,0.00347365583059775,0.00631884833685322,0.0,0.0
3841,Gemini AI,IT specialist,software,6,1.0,1.0,8.5153490625,1,1,0.0,0.00838830562663482,-2.1418703071088374,-2.092076471531097,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.008991920868532207,0.0,0.0
3842,Gemini AI,IT specialist,tinkering,7,3.7075,2.71700625,5.205537187499999,1,1,-0.3108271642571376,-0.3024388586305027,0.041203978666202054,0.09099781424394235,0.0,0.0,0.004424224343675418,0.003269562274368231,0.007693786618043649,0.005496871370116155,0.0,0.0
3843,Gemini AI,IT specialist,quirk,22,3.4500618749999994,2.6311559374999995,17.866305937499995,1,1,-0.2709688960740064,-0.2625805904473716,-1.2573656294089512,-1.207571793831211,0.0,0.0,0.004117018943914081,0.0031662526323706372,0.007283271576284718,0.01886621535110876,0.0,0.0
3844,Gemini AI,IT specialist,jargon,7,1.8573749999999998,2.5475618749999995,4.4340125,1,1,0.3159725737435621,0.32436087937019686,-0.2640785297988246,-0.21428469422108437,0.0,0.0,0.0022164379474940332,0.003065658092659446,0.0052820960401534795,0.004682167370644139,0.0,0.0
3845,Gemini AI,IT specialist,computer,5,2.7237809375,4.4836559375,3.4907871874999996,1,1,0.4984178054772289,0.5068061111038639,0.5756208032600683,0.6254146388378087,0.0,0.0,0.003250335247613365,0.005395494509626956,0.008645829757240322,0.0036861533130939806,0.0,0.0
3846,Gemini AI,IT specialist,ability,5,4.4882871875,1.0,6.0675434374999995,1,1,-1.5014711562577872,-1.4930828506311524,-0.3014826613792935,-0.2516888258015532,0.0,0.0,0.005355951297732697,0.0012033694344163659,0.006559320732149063,0.006407120842133051,0.0,0.0
3847,Gemini AI,IT specialist,mind,3,3.6195062499999997,1.0,2.7645062499999997,1,1,-1.2863376215074076,-1.2779493158807727,0.2694755739074569,0.31926940948519716,0.0,0.0,0.004319219868735083,0.0012033694344163659,0.005522589303151449,0.0029192251847940864,0.0,0.0
3848,Gemini AI,IT specialist,physical,9,1.9024999999999999,1.0,7.250061874999999,1,1,-0.6431688107537038,-0.6347805051270687,-1.3378411925592195,-1.2880473569814794,0.0,0.0,0.002270286396181384,0.0012033694344163659,0.00347365583059775,0.0076558203537486795,0.0,0.0
3849,Gemini AI,IT specialist,description,19,2.7237809375,5.390787187499999,7.7957240625,1,1,0.6826704545421257,0.6910587601687606,-0.09143085579262787,-0.04163702021488743,0.0,0.0,0.003250335247613365,0.006487108528880865,0.00973744377649423,0.00823202118532207,0.0,0.0
3850,Gemini AI,IT specialist,hand,4,1.0,1.7737809374999998,5.426881249999999,1,1,0.5731133912004729,0.5815016968271076,-1.1182512223073244,-1.0684573867295843,0.0,0.0,0.0011933174224343676,0.002134513763537906,0.0033278311859722734,0.005730603220696937,0.0,0.0
3851,Gemini AI,IT specialist,stain,6,1.7737809374999998,1.81450625,6.4762809374999994,1,1,0.02270000093964501,0.031088306566279877,-0.9171500768285532,-0.8673562412508129,0.0,0.0,0.0021166836963007157,0.002183521359807461,0.004300205056108177,0.006838733830517423,0.0,0.0
3852,Gemini AI,IT specialist,coffee,5,1.0,1.0,5.383780937499999,1,1,0.0,0.00838830562663482,-1.6833909038289248,-1.6335970682511842,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.005685090747096092,0.0,0.0
3853,Gemini AI,IT specialist,passion,11,2.9,1.8573749999999998,5.433655937499999,1,1,-0.44554653639805397,-0.437158230771419,-0.368891617090075,-0.3190977815123346,0.0,0.0,0.0034606205250596656,0.0022351083032490972,0.0056957288283087625,0.005737757061774022,0.0,0.0
3854,Gemini AI,IT specialist,whiz,4,1.0,1.81450625,6.897623749999999,1,1,0.5958133921401177,0.6042016977667527,-1.335363576091317,-1.2855697405135766,0.0,0.0,0.0011933174224343676,0.002183521359807461,0.0033768387822418287,0.007283657602956704,0.0,0.0
3855,Gemini AI,IT specialist,spend,3,2.759875,1.0,5.42925625,1,1,-1.0151853888483697,-1.0067970832217348,-0.676616765182084,-0.6268229296043437,0.0,0.0,0.00329340692124105,0.0012033694344163659,0.004496776355657416,0.005733111140443506,0.0,0.0
3856,Gemini AI,IT specialist,run,4,2.7147499999999996,1.9024999999999999,6.708086874999999,1,1,-0.3555310573611689,-0.3471427517345341,-0.6175997261961305,-0.56780589061839,0.0,0.0,0.003239558472553699,0.002289410348977136,0.005528968821530835,0.0070835130675818364,0.0,0.0
3857,Gemini AI,IT specialist,smoothly,4,2.8049999999999997,1.95,6.026818124999999,1,1,-0.3635741663990042,-0.3551858607723694,-0.4731309121246547,-0.4233370765469144,0.0,0.0,0.0033472553699284008,0.0023465703971119133,0.0056938257670403145,0.0063641162882787745,0.0,0.0
3858,Gemini AI,IT specialist,diagnose,3,1.81450625,3.3620681249999995,2.7237809375,1,1,0.6167429058771783,0.625131211503813,0.42747041739496666,0.47726425297270697,0.0,0.0,0.0021652819212410503,0.004045810018050541,0.006211091939291591,0.00287622063093981,0.0,0.0
3859,Gemini AI,IT specialist,issue,12,2.807375,1.0,8.6959678125,1,1,-1.0322498830417497,-1.023861577415115,-1.130609565355865,-1.0808157297781245,0.0,0.0,0.0033500894988066827,0.0012033694344163659,0.004553458933223049,0.009182648165258711,0.0,0.0
3860,Gemini AI,IT specialist,printer,3,2.5882871874999998,1.8573749999999998,4.47688125,1,1,-0.331832138782587,-0.32344383315595204,-0.2618105514732691,-0.21201671589552867,0.0,0.0,0.0030886481951073984,0.0022351083032490972,0.005323756498356496,0.004727435322069693,0.0,0.0
3861,Gemini AI,IT specialist,crash,3,1.0,3.4456621874999995,5.56700625,1,1,1.237116102975437,1.2455044086020717,-0.47974132891256777,-0.4299474933348274,0.0,0.0,0.0011933174224343676,0.004146404557761732,0.0053397219801961,0.0058785704857444564,0.0,0.0
3862,Gemini AI,IT specialist,messy,15,6.417375,1.0,7.788949375,1,1,-1.8590091555835884,-1.8506208499569534,-0.19369682678245248,-0.14390299120471206,0.0,0.0,0.0076579653937947495,0.0012033694344163659,0.008861334828211116,0.008224867344244984,0.0,0.0
3863,Gemini AI,IT specialist,sarcastic,5,1.0,1.81450625,5.205537187499999,1,1,0.5958133921401177,0.6042016977667527,-1.0539095106533092,-1.0041156750755689,0.0,0.0,0.0011933174224343676,0.002183521359807461,0.0033768387822418287,0.005496871370116155,0.0,0.0
3864,Gemini AI,IT specialist,list,7,1.0,1.0,8.2363875,1,1,0.0,0.00838830562663482,-2.108561837597359,-2.058768002019619,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.008697346884899683,0.0,0.0
3865,Gemini AI,IT specialist,programming,10,1.0,1.8573749999999998,9.9296734375,1,1,0.6191642005943743,0.6275525062210091,-1.6763633904667492,-1.6265695548890091,0.0,0.0,0.0011933174224343676,0.0022351083032490972,0.003428425725683465,0.01048539961721225,0.0,0.0
3866,Gemini AI,IT specialist,analytical,12,1.7737809374999998,1.8573749999999998,5.2981621875,1,1,0.04605080939390134,0.054439115020536236,-0.6999367337574239,-0.6501428981796835,0.0,0.0,0.0021166836963007157,0.0022351083032490972,0.004351791999549813,0.005594680240232313,0.0,0.0
3867,Gemini AI,IT specialist,goal,10,1.0,1.0,10.5419246875,1,1,0.0,0.00838830562663482,-2.3553601343646204,-2.30556629878688,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.011131916248680042,0.0,0.0
3868,Gemini AI,IT specialist,strive,3,1.81450625,1.0,5.7025,1,1,-0.5958133921401176,-0.5874250865134829,-1.1450912830362883,-1.095297447458548,0.0,0.0,0.0021652819212410503,0.0012033694344163659,0.003368651355657416,0.006021647307286167,0.0,0.0
3869,Gemini AI,IT specialist,backstory,11,1.0,1.81450625,10.2435296875,1,1,0.5958133921401177,0.6042016977667527,-1.7308328641221324,-1.6810390285443921,0.0,0.0,0.0011933174224343676,0.002183521359807461,0.0033768387822418287,0.010816821211721226,0.0,0.0
3870,Gemini AI,IT specialist,teach,7,1.0,4.6598749999999995,7.109936875,1,1,1.5389886237434487,1.5473769293700836,-0.4225047416919223,-0.3727109061141818,0.0,0.0,0.0011933174224343676,0.005607551143200962,0.00680086856563533,0.007507853088701161,0.0,0.0
3871,Gemini AI,IT specialist,understand,6,1.8573749999999998,2.7147499999999996,5.212311874999999,1,1,0.3795356675204984,0.38792397314713306,-0.3778628385436623,-0.328069002965922,0.0,0.0,0.0022164379474940332,0.0032668471720818286,0.005483285119575862,0.005504025211193241,0.0,0.0
3872,Gemini AI,IT specialist,helpful,6,1.95,1.8573749999999998,7.0602934374999995,1,1,-0.048665171981281126,-0.040276866354646224,-0.9222367309849366,-0.8724428954071963,0.0,0.0,0.0023269689737470166,0.0022351083032490972,0.004562077276996114,0.007455431296198521,0.0,0.0
3873,Gemini AI,IT specialist,networking,8,1.0,2.6762809374999996,6.117299687499999,1,1,0.9844281208736217,0.9928164265002565,-0.8266926507484228,-0.7768988151706825,0.0,0.0,0.0011933174224343676,0.0032205546780986758,0.004413872100533043,0.0064596617608236526,0.0,0.0
3874,Gemini AI,IT specialist,basic,3,2.5475618749999995,3.4907871874999996,1.81450625,1,1,0.31499049160025216,0.323378797226887,1.0212650693170968,1.071058904894837,0.0,0.0,0.003040049970167064,0.0042007066034897705,0.007240756573656835,0.0019160572861668427,0.0,0.0
3875,Gemini AI,IT specialist,learn,6,3.4863874999999998,1.0,5.2506621875,1,1,-1.248866099841534,-1.240477794214899,-0.40948809976053974,-0.35969426418279943,0.0,0.0,0.004160366945107398,0.0012033694344163659,0.005363736379523764,0.00554452184530095,0.0,0.0
3876,Gemini AI,IT specialist,intricate,4,2.8049999999999997,2.5882871874999998,1.95,1,1,-0.08040719959769836,-0.07201889397106352,0.8122483641714873,0.8620421997492276,0.0,0.0,0.0033472553699284008,0.003114665688929001,0.006461921058857402,0.0020591341077085532,0.0,0.0
3877,Gemini AI,IT specialist,possess,6,3.6737809374999997,1.0,5.61450625,1,1,-1.301221359947243,-1.2928330543206084,-0.42413229027165755,-0.37433845469391713,0.0,0.0,0.004383986798926014,0.0012033694344163659,0.00558735623334238,0.005928728880675818,0.0,0.0
3878,Gemini AI,IT specialist,mischievous,4,5.895724062499999,1.0,4.481280937499999,1,1,-1.7742273529946933,-1.7658390473680585,0.27431842388704053,0.3241122594647809,0.0,0.0,0.0070354702416467775,0.0012033694344163659,0.008238839676063144,0.0047320812434002105,0.0,0.0
3879,Gemini AI,IT specialist,glint,4,4.3052934375,1.0,4.57188125,1,1,-1.459845297577675,-1.45145699195104,-0.06007947470174126,-0.010285639124000826,0.0,0.0,0.005137581667661097,0.0012033694344163659,0.006340951102077463,0.004827752111932418,0.0,0.0
3880,Gemini AI,IT specialist,affect,2,1.0,1.0,6.42438125,1,1,0.0,0.00838830562663482,-1.860100322641858,-1.8103064870641177,0.0,0.0,0.0011933174224343676,0.0012033694344163659,0.0023966868568507335,0.006783929514255544,0.0,0.0
3881,Gemini AI,IT specialist,team,6,1.9024999999999999,5.2530371874999995,4.5311559374999995,1,1,1.0156376104810885,1.0240259161077234,0.3063749516477273,0.3561687872254675,0.0,0.0,0.002270286396181384,0.006321344389290011,0.008591630785471396,0.004784747558078141,0.0,0.0
3882,Gemini AI,IT specialist,anya,5,5.2213428125,1.0,2.6290125,1,1,-1.6527546125869872,-1.6443663069603525,0.6861463121909801,0.7359401477687204,0.0,0.0,0.00623071934665871,0.0012033694344163659,0.007434088781075076,0.002776148363252376,0.0,0.0
3883,Gemini AI,IT specialist,hum,4,4.4407871875,1.8573749999999998,2.5882871874999998,1,1,-0.8716674546169318,-0.8632791489902969,0.7163636639715066,0.7661574995492471,0.0,0.0,0.005299268720167064,0.0022351083032490972,0.0075343770234161615,0.002733143809398099,0.0,0.0
3884,Gemini AI,IT specialist,precision,3,5.0858490624999995,1.9024999999999999,1.0,1,1,-0.9832931787511917,-0.9749048731245568,1.7898157585290464,1.839609594106787,0.0,0.0,0.006069032294152744,0.002289410348977136,0.00835844264312988,0.0010559662090813093,0.0,0.0
3885,Gemini AI,IT specialist,surprisingly,4,2.8525,3.5811559374999993,1.95,1,1,0.22748983311137444,0.23587813873800925,1.024782819806326,1.074576655384066,0.0,0.0,0.0034039379474940334,0.004309453595066184,0.007713391542560217,0.0020591341077085532,0.0,0.0
3886,Gemini AI,IT specialist,elena,6,3.4435187499999995,1.0,3.6195062499999997,1,1,-1.2364938410291737,-1.228105535402539,-0.04984378047823391,-4.9944900493603846e-05,0.0,0.0,0.004109210918854415,0.0012033694344163659,0.005312580353270781,0.003822076293558606,0.0,0.0
3887,Gemini AI,IT specialist,sharp,3,3.6737809374999997,2.7147499999999996,1.81450625,1,1,-0.3025214918323705,-0.2941331862057356,1.0884594022918583,1.1382532378695989,0.0,0.0,0.004383986798926014,0.0032668471720818286,0.007650833971007843,0.0019160572861668427,0.0,0.0
